Category,Forum Name,Title,Tags,Ravelry Link/Message,Catbox Link,Date Created
Designer Q–Z,refined-knitwear,Casia Crossover,,https://www.ravelry.com/patterns/library/casia-crossover,[<Message id=1384254067332878350 channel=<Thread id=1384254067332878350 name='Casia Crossover' parent=refined-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:27
Designer Q–Z,refined-knitwear,Casia Sweater Square Neck,,https://www.ravelry.com/patterns/library/casia-sweater-square-neck,[<Message id=1384254069199077556 channel=<Thread id=1384254069199077556 name='Casia Sweater Square Neck' parent=refined-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:28
Designer Q–Z,refined-knitwear,Casia Cardigan,,https://www.refinedknitwear.com/product-page/casia-cardigan-mohair-only-english-version,[<Message id=1384254065529192468 channel=<Thread id=1384254065529192468 name='Casia Cardigan' parent=refined-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:27
Designer Q–Z,refined-knitwear,Fungus Cardigan,,https://www.ravelry.com/patterns/library/fungus-cardigan,[<Message id=1384254070918742087 channel=<Thread id=1384254070918742087 name='Fungus Cardigan' parent=refined-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:28
Designer Q–Z,rievive,Machi,,https://www.ravelry.com/patterns/library/machi,[<Message id=1384254195850281132 channel=<Thread id=1384254195850281132 name='Machi' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:58
Designer Q–Z,rievive,Timilai,,https://www.ravelry.com/patterns/library/timilai,[<Message id=1384254205761421493 channel=<Thread id=1384254205761421493 name='Timilai' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:32:00
Designer Q–Z,rievive,Oldies,,https://www.ravelry.com/patterns/library/oldies,[<Message id=1384254197599572009 channel=<Thread id=1384254197599572009 name='Oldies' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:58
Designer Q–Z,rievive,Wata,Vest/Slipover,https://www.ravelry.com/patterns/library/wata,[<Message id=1384254209662128228 channel=<Thread id=1384254209662128228 name='Wata' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:32:01
Designer Q–Z,rievive,jeluly,,https://www.ravelry.com/patterns/library/jeluly,[<Message id=1384254166922166302 channel=<Thread id=1384254166922166302 name='jeluly' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:51
Designer Q–Z,rievive,Hatsuki,,https://www.ravelry.com/patterns/library/hatsuki,[<Message id=1384254164930003006 channel=<Thread id=1384254164930003006 name='Hatsuki' parent=rievive owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:31:51
Designer Q–Z,rosa-pomar,Grinalda,,https://www.ravelry.com/patterns/library/grinalda,[<Message id=1384255329969377401 channel=<Thread id=1384255329969377401 name='Grinalda' parent=rosa-pomar owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:28
Designer Q–Z,rosa-pomar,Burgos,Vest/Slipover,https://www.ravelry.com/patterns/library/burgos,[<Message id=1384255326169337897 channel=<Thread id=1384255326169337897 name='Burgos' parent=rosa-pomar owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:27
Designer Q–Z,rosa-pomar,Arbusto,,https://www.ravelry.com/patterns/library/arbusto,[<Message id=1384254239278108822 channel=<Thread id=1384254239278108822 name='Arbusto' parent=rosa-pomar owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:32:08
Designer Q–Z,rosa-pomar,Capital V,Vest/Slipover,https://www.ravelry.com/patterns/library/capital-v-2,[<Message id=1384255328232669267 channel=<Thread id=1384255328232669267 name='Capital V' parent=rosa-pomar owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:28
Designer Q–Z,rosa-pomar,Knitting Portuguese,,https://www.ravelry.com/patterns/sources/malhas-portuguesas-historia-e-pratica-do-tricot-em-portugal/patterns,[<Message id=1384255332280434893 channel=<Thread id=1384255332280434893 name='Knitting Portuguese' parent=rosa-pomar owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:29
Designer Q–Z,rows-knitwear,Static Mittens,,https://www.ravelry.com/patterns/library/static-mittens,[<Message id=1384255499687563278 channel=<Thread id=1384255499687563278 name='Static Mittens' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:37:09
Designer Q–Z,rows-knitwear,The Wrap Around,,https://www.rowsknitwear.com/product-page/the-wrap-around-knitting-pattern,[<Message id=1384256586373005414 channel=<Thread id=1384256586373005414 name='The Wrap Around' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:28
Designer Q–Z,rows-knitwear,Upstream Sweater,Other,https://www.ravelry.com/patterns/library/upstream-sweater,[<Message id=1384256589082656908 channel=<Thread id=1384256589082656908 name='Upstream Sweater' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:29
Designer Q–Z,rows-knitwear,Wave Vest,Vest/Slipover,https://www.ravelry.com/patterns/library/wave-vest,[<Message id=1384256591016235108 channel=<Thread id=1384256591016235108 name='Wave Vest' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:29
Designer Q–Z,rows-knitwear,Ziggy Sweater,,https://www.ravelry.com/patterns/library/ziggy-sweater,[<Message id=1384256594644041790 channel=<Thread id=1384256594644041790 name='Ziggy Sweater' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:30
Designer Q–Z,rows-knitwear,Rows Sizing-Abbreviations-Charts,,Other,[<Message id=1384255460495982684 channel=<Thread id=1384255460495982684 name='Rows Sizing-Abbreviations-Charts' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:37:00
Designer Q–Z,rows-knitwear,Orbit Hat,Hat,https://www.ravelry.com/patterns/library/orbit-hat-3,[<Message id=1384255458260553869 channel=<Thread id=1384255458260553869 name='Orbit Hat' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:59
Designer Q–Z,rows-knitwear,Sol Top,,https://www.ravelry.com/patterns/library/sol-top-2,[<Message id=1384255465416032283 channel=<Thread id=1384255465416032283 name='Sol Top' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:37:01
Designer Q–Z,rows-knitwear,Off Grid Top,,https://www.instagram.com/rows_knitwear/p/DA8ql40Ix1Q/,[<Message id=1384255456192626812 channel=<Thread id=1384255456192626812 name='Off Grid Top' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:58
Designer Q–Z,rows-knitwear,Scribble Top,,https://www.ravelry.com/patterns/library/scribble-top,[<Message id=1384255463260164136 channel=<Thread id=1384255463260164136 name='Scribble Top' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:37:00
Designer Q–Z,rows-knitwear,Easy Vest,Vest/Slipover,https://www.rowsknitwear.com/product-page/easy-vest,[<Message id=1384255412907409629 channel=<Thread id=1384255412907409629 name='Easy Vest' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:48
Designer Q–Z,rows-knitwear,Off Grid Sweater,,https://www.ravelry.com/patterns/library/off-grid-sweater,[<Message id=1384255420004040746 channel=<Thread id=1384255420004040746 name='Off Grid Sweater' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:50
Designer Q–Z,rows-knitwear,Escher Beanie,,https://www.ravelry.com/patterns/library/escher-beanie,[<Message id=1384255416510447847 channel=<Thread id=1384255416510447847 name='Escher Beanie' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:49
Designer Q–Z,rows-knitwear,Helix Bag,,https://www.rowsknitwear.com/product-page/helix-bag-knitting-pattern,[<Message id=1384255418263670975 channel=<Thread id=1384255418263670975 name='Helix Bag' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:49
Designer Q–Z,rows-knitwear,Eden Top,,https://www.ravelry.com/patterns/library/eden-top,[<Message id=1384255414891450599 channel=<Thread id=1384255414891450599 name='Eden Top' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:49
Designer Q–Z,rows-knitwear,Bug Hood,Hat,https://www.ravelry.com/patterns/library/bug-hood,[<Message id=1384255373170577625 channel=<Thread id=1384255373170577625 name='Bug Hood' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:39
Designer Q–Z,rows-knitwear,Aura Top,,https://www.ravelry.com/patterns/library/aura-top-2,[<Message id=1384255371471749261 channel=<Thread id=1384255371471749261 name='Aura Top' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:38
Designer Q–Z,rows-knitwear,Drift Jacket,Man,https://www.ravelry.com/patterns/library/drift-jacket,[<Message id=1384255375905259563 channel=<Thread id=1384255375905259563 name='Drift Jacket' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:39
Designer Q–Z,rows-knitwear,Arc Bag,,https://www.rowsknitwear.com/product-page/arc-bag-crochet-pattern,[<Message id=1384255369450225725 channel=<Thread id=1384255369450225725 name='Arc Bag' parent=rows-knitwear owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:36:38
Designer Q–Z,rui-yamamuro,Comodo Sweater,,https://www.ravelry.com/patterns/library/comodo-sweater,[<Message id=1384256629805027369 channel=<Thread id=1384256629805027369 name='Comodo Sweater' parent=rui-yamamuro owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:38
Designer Q–Z,rui-yamamuro,Kleiner Scarf,Neckwear,https://www.ravelry.com/patterns/library/kleiner-scarf,[<Message id=1384256631461908663 channel=<Thread id=1384256631461908663 name='Kleiner Scarf' parent=rui-yamamuro owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:39
Designer Q–Z,rui-yamamuro,Puro Cardigan,,https://www.ravelry.com/patterns/library/puro-cardigan-2,[<Message id=1384256633118523594 channel=<Thread id=1384256633118523594 name='Puro Cardigan' parent=rui-yamamuro owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:39
Designer Q–Z,ruke-knit,Autumn Hooded Cardigan,,https://www.ravelry.com/patterns/library/autumn-hooded-cardigan,[<Message id=1384256641544880170 channel=<Thread id=1384256641544880170 name='Autumn Hooded Cardigan' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:41
Designer Q–Z,ruke-knit,Chestnut sweater,,https://www.ravelry.com/patterns/library/chestnut-sweater,[<Message id=1384256673400750201 channel=<Thread id=1384256673400750201 name='Chestnut sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:49
Designer Q–Z,ruke-knit,Cloudy sweater,,https://www.ravelry.com/patterns/library/cloudy-sweater,[<Message id=1384256675086598226 channel=<Thread id=1384256675086598226 name='Cloudy sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:49
Designer Q–Z,ruke-knit,Fairy tale sweater,,https://www.ravelry.com/patterns/library/fairy-tale-sweater,[<Message id=1384256677674618884 channel=<Thread id=1384256677674618884 name='Fairy tale sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:50
Designer Q–Z,ruke-knit,Foxy steps sweater,,https://www.ravelry.com/patterns/library/foxy-steps-sweater,[<Message id=1384256680073756854 channel=<Thread id=1384256680073756854 name='Foxy steps sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:50
Designer Q–Z,ruke-knit,Grey sheep bobble jacket,,https://www.ravelry.com/patterns/library/grey-sheep-bobble-jacket,[<Message id=1384256681776644178 channel=<Thread id=1384256681776644178 name='Grey sheep bobble jacket' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:51
Designer Q–Z,ruke-knit,I Wanna Be Your Striped Sweater,,https://www.ravelry.com/patterns/library/i-wanna-be-your-striped-sweater,[<Message id=1384256716774052031 channel=<Thread id=1384256716774052031 name='I Wanna Be Your Striped Sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:59
Designer Q–Z,ruke-knit,Midnight jumper,,https://www.ravelry.com/patterns/library/midnight-jumper,[<Message id=1384256718606958734 channel=<Thread id=1384256718606958734 name='Midnight jumper' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:41:59
Designer Q–Z,ruke-knit,Mohair Weekend Sweater,,https://www.ravelry.com/patterns/library/mohair-weekend-sweater,[<Message id=1384256720678944880 channel=<Thread id=1384256720678944880 name='Mohair Weekend Sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:42:00
Designer Q–Z,ruke-knit,White sheep sweater,,https://www.ravelry.com/patterns/library/white-sheep-sweater,[<Message id=1384256723434340367 channel=<Thread id=1384256723434340367 name='White sheep sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:42:01
Designer Q–Z,ruke-knit,Yoga winter sweater,,https://www.ravelry.com/patterns/library/yoga-winter-sweater,[<Message id=1384256725456130131 channel=<Thread id=1384256725456130131 name='Yoga winter sweater' parent=ruke-knit owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:42:01
Designer Q–Z,samantha-guerin,Grid Gambit,Neckwear,https://www.ravelry.com/patterns/library/grid-gambit,[<Message id=1384256760164122760 channel=<Thread id=1384256760164122760 name='Grid Gambit' parent=samantha-guerin owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:42:09
Designer Q–Z,samantha-guerin,Pampas Tee,,https://www.ravelry.com/patterns/library/pampas-tee,[<Message id=1384257846971203596 channel=<Thread id=1384257846971203596 name='Pampas Tee' parent=samantha-guerin owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:46:28
Designer Q–Z,samantha-guerin,Petal Party Crop,,https://www.ravelry.com/patterns/library/petal-party-crop,[<Message id=1384257848984342530 channel=<Thread id=1384257848984342530 name='Petal Party Crop' parent=samantha-guerin owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:46:29
Designer Q–Z,samantha-guerin,Salty Air Tee,,https://www.ravelry.com/patterns/library/salty-air-tee,[<Message id=1384257850846478347 channel=<Thread id=1384257850846478347 name='Salty Air Tee' parent=samantha-guerin owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:46:29
Designer Q–Z,samantha-guerin,Yes Way Rosé,Neckwear,https://www.ravelry.com/patterns/library/yes-way-rose,[<Message id=1384257858467795058 channel=<Thread id=1384257858467795058 name='Yes Way Rosé' parent=samantha-guerin owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:46:31
Designer Q–Z,sarah-schira,"All Work, Gnome Play",Other,https://www.ravelry.com/patterns/library/all-work-gnome-play,"[<Message id=1384257889488605396 channel=<Thread id=1384257889488605396 name='All Work, Gnome Play' parent=sarah-schira owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>]",2025-06-16 19:46:39
Designer Q–Z,sarah-schira,Choose Your Gnome Adventure,Other,https://www.ravelry.com/patterns/library/choose-your-gnome-adventure,[<Message id=1384257892248715484 channel=<Thread id=1384257892248715484 name='Choose Your Gnome Adventure' parent=sarah-schira owner_id=1377907505593847888 locked=False archived=False> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 19:46:39
