Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Column 1,Column 8,Column 9
Sewing by Designer A-F,cashmerette,Carol Shrug by Cashmerette,Size 12-32,https://www.cashmerette.com/products/carol-shrug,https://files.catbox.moe/smm8oc.rar,1/1/70
Sewing by Designer A-F,cashmerette,Marblehead Swimsuit by Cashmerette,Size 12-32,https://www.cashmerette.com/products/marblehead-swimsuit,https://files.catbox.moe/tv2s0g.rar,1/1/70
Sewing by Designer A-F,cashmerette,Elmwood Skirt by Cashmerette,Size 12-32,https://www.cashmerette.com/products/elmwood-skirt,https://files.catbox.moe/v2id29.rar,1/1/70
Sewing by Designer A-F,cashmerette,Alton Blouse by Cashmerette,Size 12-32,https://www.cashmerette.com/products/alton-blouse,https://files.catbox.moe/zicbm8.rar,1/1/70
Sewing by Designer A-F,cashmerette,Gilmore by Cashmerette,Size 12-32,https://www.cashmerette.com/products/gilmore-skirt,https://files.catbox.moe/zra7p2.rar,1/1/70
Sewing by Designer A-F,cashmerette,Vinton Pants,"Size 12-32, Size 0-16",https://www.cashmerette.com/products/vinton-pants,,1/1/70
Sewing by Designer A-F,cashmerette,Winvale Dress & Tunic,"Size 12-32, Size 0-16",https://www.cashmerette.com/pages/winvale-dress-tunic,,1/1/70
Sewing by Designer A-F,cayden-naughton,Picnic Set by Cayden Naughton,,https://www.etsy.com/listing/1760665428/picnic-set-sewing-pattern?ref=shop_home_active_1&crt=1&logging_key=2a183d84e029ef3aff35fa45f09dde5c66fb8a5c%3A1760665428,https://files.catbox.moe/u8oio6.rar,1/1/70
Sewing by Designer A-F,cayden-naughton,Daily Dress by Cayden Naughton,,https://www.etsy.com/listing/1803823339/daily-dress-sewing-pattern-pdf-sewing?ref=shop_home_active_2&crt=1&logging_key=17fc75a2754a1f8c82dbe250e2f0704eddc0ff6b%3A1803823339,https://files.catbox.moe/xaryp4.rar,1/1/70
Sewing by Designer A-F,charm-patterns-patreon-year-five,Final Exam Blazer Pattern,,https://charmpatterns.com/final-exam-blazer-pattern/,https://files.catbox.moe/0bh6e8.rar,1/1/70
Sewing by Designer A-F,charm-patterns-patreon-year-five,Extra Credit Wrap Skirt Pattern Expansion,,https://charmpatterns.com/extra-credit-wrap-skirt-pattern/,https://files.catbox.moe/152bgx.rar,1/1/70
Sewing by Designer A-F,charm-patterns-patreon-year-five,Extra Credit Wrap Top Pattern,,https://charmpatterns.com/extra-credit-wrap-top-pattern/,https://files.catbox.moe/152bgx.rar,1/1/70
Sewing by Designer A-F,charm-patterns-patreon-year-five,Drama Club Cape Pattern,,https://charmpatterns.com/drama-club-cape-pattern/,https://files.catbox.moe/4pvf3r.rar,1/1/70
Sewing by Designer A-F,charm-patterns-patreon-year-five,Pep Rally Skirt Pattern,,https://charmpatterns.com/pep-rally-skirt-pattern/,https://files.catbox.moe/5jqopj.rar,1/1/70
